epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.030728737258708432,0.16136308,0.01270240725716576,0.15130232
1,0.006217207286895513,0.08952152,0.0017442524076614063,0.048972275
2,0.001891446912101374,0.04931727,0.002416566352621885,0.054624055
3,0.00584179192853352,0.07951317,0.027373313438147306,0.22797197
4,0.0030845272020301575,0.06090059,0.006698029028484598,0.106637
5,0.003099589275627616,0.069447935,0.006320547894574702,0.10037346
6,0.0023709386650540075,0.052389223,0.010571127619186882,0.12932235
7,0.002868681885645936,0.057811767,0.002782723880955018,0.06148648
8,0.001980582406437915,0.052247196,0.001947878497048805,0.047437724
9,0.0022356930376725573,0.053416464,0.0023288402899197536,0.053367116
10,0.001057470253940932,0.037030328,0.0018711988122959156,0.04803832
11,0.001996909792550843,0.04991476,0.0029184806990087964,0.06315547
12,0.0017994602563329168,0.04815886,0.002333422576157318,0.04905007
13,0.00199955460116411,0.05061357,0.0016225632425630465,0.046806566
14,0.00209339500468238,0.05019483,0.0014932482445146888,0.04263487
15,0.002252003233426127,0.056507107,0.0012896599855594104,0.04007868
16,0.0018673402216657397,0.0492822,0.0009330088096248801,0.035036113
17,0.003439584382570448,0.06727287,0.006222618067113217,0.09622836
18,0.0015906025830377877,0.043053206,0.0017477281980973203,0.04586581
19,0.0023056416616514873,0.052854158,0.010129944267646351,0.12285675
20,0.0015317299767048098,0.04467609,0.0020676148487837054,0.04726369
21,0.0011316624309609538,0.03567277,0.0039766922272974625,0.07563047
22,0.0015342766630911844,0.044625856,0.001980730510695139,0.050752033
23,0.0012321150431543013,0.040697236,0.0048921312372840475,0.08740853
24,0.001762469654696521,0.048423905,0.0013431590141408378,0.042854086
25,0.00293702490393223,0.061620325,0.0016207052385652787,0.041252926
26,0.0022377973856397577,0.057739247,0.0023798450456524733,0.055262323
27,0.0012366653848884573,0.037638534,0.0014409506584343035,0.042688303
28,0.0010724509435984895,0.034979556,0.0010668154741324543,0.03662167
29,0.0007609225583163446,0.029807981,0.0021155303584237117,0.055447355
30,0.0007810351024706024,0.03201771,0.002517729215469444,0.0593348
31,0.0005908381412796991,0.027621746,0.0013616362316497543,0.03863052
32,0.0005084054248595456,0.02318079,0.003293617548479233,0.064163744
33,0.0007365278210379663,0.03018801,0.0014114378127487726,0.041341662
34,0.0017155942156986223,0.050865315,0.0017801729936763877,0.044330385
35,0.0016255922734859161,0.04624672,0.003330423351144418,0.070175774
36,0.0012464428636897484,0.038816385,0.0026778450701385736,0.059740145
37,0.0005416144853209998,0.026337631,0.001583487578045606,0.043488562
38,0.0009462320600866459,0.034191493,0.001354512990474177,0.04291682
39,0.001134644722670226,0.036876373,0.0017227604785148287,0.047835864
40,0.0008614151082410364,0.032761063,0.003952616214519367,0.07150662
41,0.0015840556542410494,0.045826696,0.001579628009494627,0.04691493
42,0.001117711943700616,0.040155277,0.0032593922687738086,0.06554828
43,0.0008501506654149981,0.034359545,0.003154530109895859,0.06363009
44,0.0014607783782594197,0.04083827,0.0017534152593725594,0.04487137
45,0.0013622456371301856,0.04197108,0.0015881570825513336,0.047047194
46,0.0020086283714252817,0.05511281,0.0018166478168950562,0.046105564
47,0.0012996050643457292,0.041361555,0.0023113161587389186,0.05533258
48,0.0012013377731551265,0.04063262,0.0023201930671348237,0.059569858
49,0.0013768629220762437,0.04164391,0.0030503310335916467,0.069472596
50,0.002376681995843576,0.0573871,0.0019410415879974607,0.05170201
51,0.0017502785354629262,0.047896463,0.0033407393493689597,0.071605645
52,0.0036945595805745516,0.07454953,0.0020494152304308955,0.05197747
53,0.0025920626296069447,0.059161328,0.0016948135330494551,0.048192456
54,0.0029514615660659995,0.060659654,0.002216164627498074,0.05001383
55,0.002445231083102579,0.059156425,0.0027487023107823916,0.06489016
56,0.000911734734613139,0.032600593,0.0015875658928052871,0.04486103
57,0.001951838149847497,0.050942093,0.0011413278602958599,0.038246162
58,0.00338273749441535,0.066660054,0.0021832136662851553,0.0525698
59,0.0015590825513059185,0.045150295,0.0009838783807936125,0.037438266
