epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.1018577246731558,0.33776686,0.005662941344780847,0.09471897
1,0.0037031686685676346,0.06574287,0.004894755795248784,0.080618486
2,0.0032808797982665163,0.06541115,0.003402521284442628,0.06298213
3,0.0035386184328458246,0.066801734,0.013151531748007983,0.1435237
4,0.003320032044458083,0.06392218,0.0024217541485995753,0.053457763
5,0.0027264189465771482,0.057337333,0.0027659849693009164,0.0591636
6,0.0019962450344203665,0.049620837,0.0024643563592690043,0.05846172
7,0.0031991546842190847,0.06475124,0.0022651771159871714,0.05569659
8,0.0028660930997027796,0.06247916,0.0024375204629905056,0.04921355
9,0.0015283294739193104,0.045060147,0.002161966563335227,0.053443924
10,0.002783540377362549,0.059609197,0.002599414154246915,0.058853593
11,0.001718283488245601,0.04360113,0.0019030809562536888,0.048515864
12,0.0018416494676918827,0.04609128,0.0050323656178079545,0.09030597
13,0.0018616581557366503,0.04879054,0.0021346811427065404,0.051378597
14,0.0020442152695870713,0.048832394,0.003217569142634602,0.067040585
15,0.0013502081094295992,0.04141109,0.0036976577903260477,0.07507101
16,0.0014827218947175425,0.04286333,0.006300336972344667,0.095817275
17,0.0019080739749530468,0.04931147,0.0018551646098785568,0.04619782
18,0.0012252135582270164,0.03831228,0.002021787802732433,0.04864087
19,0.001184649043245693,0.035272837,0.002568780028582296,0.057253826
20,0.0009256562011347234,0.036046006,0.0036521617439575493,0.07193273
21,0.0010483786369578035,0.035527494,0.0037013377659604885,0.07299174
22,0.0016531803591854387,0.046857517,0.0023441338179281956,0.054598484
23,0.002608164820712238,0.058697097,0.005318059222190641,0.08657919
24,0.0035474498622266658,0.0699578,0.004671692819101736,0.07796519
25,0.0018343655936084414,0.047100343,0.0055609302853554254,0.08701968
26,0.004628020464117392,0.0823054,0.003981904228567146,0.071110755
27,0.00425624000683242,0.07721508,0.00276310077697417,0.062497273
28,0.001757666879604906,0.045394104,0.0026955442644975847,0.05825981
29,0.0014620510600627098,0.04361421,0.006215204601176083,0.10098769
30,0.0033326257512004197,0.06971389,0.012900364177767187,0.14175102
31,0.0051177261538053725,0.08724257,0.006779360584914684,0.10009758
32,0.00212326144302257,0.05085991,0.003499000197280111,0.06298044
33,0.0014307408215673229,0.044174924,0.0045476601662812755,0.08327253
34,0.0012856069798170425,0.042436156,0.0021300407188391546,0.051972166
35,0.0014233254380625943,0.041301694,0.0025821482558967546,0.05683018
36,0.0007743008502128599,0.031239776,0.002920746435847832,0.061784405
37,0.0012541575641829266,0.040798195,0.004431001863849815,0.07959239
38,0.0005727758755924964,0.02604026,0.002391483331848576,0.054606393
39,0.001073589794781155,0.035701104,0.00511922208534088,0.08703332
40,0.0007708700849809033,0.031997878,0.002592200840354053,0.05697275
41,0.0008859381813207994,0.032475077,0.003447851529926993,0.07116581
42,0.0006971913797529208,0.029218288,0.0065173174371011555,0.096396014
43,0.0012227293406313572,0.03970304,0.0038334544660756364,0.071109384
44,0.0007775941180893022,0.030079337,0.0020745733509102138,0.051573638
45,0.0005243897417264688,0.023991944,0.0029981964771650382,0.0625117
46,0.0010660201818716492,0.036821164,0.0023208458042063285,0.054358292
47,0.0006833333895616199,0.029248111,0.0021298734682204667,0.051844217
48,0.0010392398403650184,0.035431076,0.002122157395206159,0.051489703
49,0.0007980874763688917,0.032130465,0.0027737885393435135,0.061037105
50,0.0008871275506274234,0.031029638,0.002738849590969039,0.059807353
51,0.000566816903248015,0.02765484,0.002718272076890571,0.05993807
52,0.0004935259724013175,0.023850307,0.002251680794870481,0.05490327
53,0.0002416095817619969,0.016462171,0.0023861733407102292,0.05732237
54,0.00043187373608709415,0.022890095,0.0022959939524298534,0.05598406
55,0.0007223342856564961,0.0296911,0.004480170526221627,0.08094698
56,0.0009922395177401247,0.037780136,0.00256964944946958,0.05973386
57,0.000722211747067965,0.028116342,0.003145811519061681,0.06472768
58,0.000537788286103879,0.026896283,0.002955705742351711,0.062611625
59,0.0006362479336851667,0.027936228,0.0029848852072973386,0.062237874
