epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.4796658997031901,0.7569417,0.04912926396355033,0.28379333
1,0.021316918424631962,0.16632998,0.010003446906921454,0.1204333
2,0.005460681169685866,0.081124954,0.005727950730943121,0.09705191
3,0.00969030724680873,0.11881862,0.010475364244484808,0.11750833
4,0.0073336682334603906,0.101792626,0.007804898828908335,0.10567501
5,0.004088737808428157,0.07407171,0.0045966886973474175,0.084704995
6,0.0028579826809137184,0.06224609,0.005754043975684908,0.090063244
7,0.002958386739277664,0.060643308,0.0036187336381772184,0.06786226
8,0.003757770218405366,0.067765,0.009460644658247475,0.10201227
9,0.0028833639773759336,0.062934585,0.0023437053059751634,0.0589374
10,0.0028420730157663722,0.06265417,0.01211796076677274,0.13243951
11,0.0031285964499094166,0.064773865,0.0029843079537386075,0.06945434
12,0.0016377786499052651,0.04661809,0.002644456173584331,0.06300561
13,0.001554614911583485,0.046234753,0.004350045463070273,0.07599771
14,0.0017683358394017833,0.045626394,0.0031360893772216514,0.07081534
15,0.0012249402925590402,0.039752178,0.0030620569004895515,0.067256555
16,0.0013919179800723214,0.04349519,0.0024719316735968277,0.05698611
17,0.0015030463559121605,0.043207582,0.0027007020289602224,0.064088106
18,0.0016999679419848904,0.047520332,0.003259180763052427,0.06643075
19,0.0009744764660461121,0.03555645,0.0029576681693015416,0.06364119
20,0.0011438749190333778,0.037901703,0.0024386297518503852,0.05966954
21,0.0014339437663680014,0.04434562,0.003735052094270941,0.07260454
22,0.0011779546096958632,0.04020327,0.0037829521806997946,0.0730055
23,0.0007029866422218381,0.029612724,0.0030867083405610174,0.066186845
24,0.0009873151335769387,0.035977107,0.0024354595861950656,0.05841436
25,0.0010077777734456023,0.035378717,0.007216855476144701,0.105961144
26,0.002858356558429959,0.06411718,0.00489592819212703,0.08223882
27,0.002469705840185805,0.056395005,0.0070115716007421724,0.09923683
28,0.001726115061661831,0.048393276,0.004360053816526488,0.07612587
29,0.0011606999151668412,0.038851038,0.004566065923427232,0.0813193
30,0.0010236266226884788,0.03714054,0.003342048240483564,0.068264894
31,0.0010836647946716232,0.039344512,0.007403747760690749,0.10568398
32,0.0015802896580627182,0.045968644,0.004815781299839728,0.079119466
33,0.0014065182547389722,0.04287667,0.0035041099399677478,0.06776002
34,0.0008898091673405789,0.033531528,0.002256053932796931,0.056452952
35,0.0007061292449179746,0.030356923,0.0030834431854600552,0.065675
36,0.0006241771076849331,0.027687786,0.00194824462937504,0.04997813
37,0.0006939950008553056,0.028773881,0.003399762681510765,0.0693738
38,0.0008077039239437642,0.032072037,0.0030881836064509116,0.0648814
39,0.0009423800472164015,0.03370491,0.005092329694889486,0.083694234
40,0.0009623134096460382,0.036590196,0.0019799219708147575,0.053056818
41,0.000791777619109352,0.033296335,0.005209291746723466,0.08868605
42,0.0009702901277844442,0.035512075,0.005523143132450059,0.08946713
43,0.000920779344289044,0.03338605,0.004959078214596957,0.08225436
44,0.0007285637137315729,0.031152964,0.002921677027188707,0.06356838
45,0.0012328883280775592,0.040673636,0.0032617963224765845,0.06801055
46,0.0008480556245879544,0.032479472,0.003806969281868078,0.07684172
47,0.0011984916402391665,0.041446134,0.0051282568092574365,0.085298985
48,0.0006206718228307128,0.02844949,0.0035919629226555116,0.0710268
49,0.0004164975777765743,0.02320128,0.004572383797494695,0.08106999
50,0.0009254445396222496,0.034238156,0.004249469529895578,0.07769829
51,0.0011541566274686106,0.039482035,0.003979485964009655,0.068606
52,0.0005758545454120715,0.02585376,0.0024253208030131646,0.05685086
53,0.0008473567708720378,0.033976533,0.0035633447478176095,0.06964422
54,0.0005405441430037386,0.026707137,0.0034209914723533075,0.06676514
55,0.0007844358167537447,0.031960614,0.004206946003250778,0.07283857
56,0.000825008484057702,0.03226401,0.00378408252436202,0.07305615
57,0.0006912037497386336,0.031771436,0.00293495440564584,0.058651075
58,0.0018663704313974664,0.049523912,0.0028223501940374263,0.057853937
59,0.0012861572973794384,0.040972386,0.007195094367489219,0.10674909
