epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.13850855923202984,0.37270775,0.013729218218941242,0.14611322
1,0.004750603013021378,0.07672833,0.0033980444459302817,0.065138996
2,0.006957924686824246,0.0969696,0.012332459155004472,0.13943617
3,0.0020813982872663044,0.052312326,0.01085450395476073,0.13168205
4,0.005110259403676644,0.08367824,0.0034415866612107493,0.065512314
5,0.0047853162624746535,0.082169496,0.008424410130828619,0.11630036
6,0.0021799703360610534,0.050687566,0.002355739953372904,0.050889257
7,0.0032724587566489763,0.067551345,0.0036478410966083175,0.06733272
8,0.0018957427171913236,0.04905385,0.002257671862025745,0.052912593
9,0.0021154378416801643,0.048684318,0.003047786893148441,0.061283696
10,0.001888461458881519,0.04923127,0.0023737941980925825,0.05550897
11,0.0016447360572141513,0.048007935,0.0025626909318816615,0.05538935
12,0.002882569394868744,0.063602075,0.003960503097914625,0.07007537
13,0.0017160485693453024,0.044438027,0.002453917608363554,0.057984453
14,0.004545888729754712,0.07814823,0.0031004078264231794,0.06709272
15,0.001999240969941157,0.05096801,0.0037264737620716915,0.067455605
16,0.0013093837516113555,0.037172552,0.009800979518331587,0.1243363
17,0.002382815866440069,0.05782481,0.009126244811341166,0.1183922
18,0.0015501328880953439,0.044588104,0.0033694929952616803,0.06588742
19,0.0018218953282485018,0.051009804,0.0027222662974963896,0.0640858
20,0.0013020197515930597,0.040606,0.0037868508716201177,0.07100241
21,0.0010481040490316553,0.036604874,0.01005591542343609,0.12323338
22,0.0015560996809440171,0.045322508,0.003514891410304699,0.066374116
23,0.0015565888903331464,0.042519577,0.003774696135224076,0.06705997
24,0.0011617310676549952,0.039551042,0.004175832158580306,0.07031721
25,0.0009316265200943556,0.03295669,0.0026457678359292913,0.056569915
26,0.0014289016148455523,0.04400276,0.002387139502388891,0.058555737
27,0.0011036679565329583,0.03808984,0.0038102691778476583,0.071000904
28,0.0011127319403920624,0.037694857,0.004313852492487058,0.07864314
29,0.0007405724276101383,0.029811792,0.004961394937708974,0.08659386
30,0.0009521511548133704,0.035195604,0.003949937497964129,0.07441071
31,0.0009169258292946752,0.033899624,0.004869015472650062,0.0844356
32,0.0009236364003567467,0.03512957,0.006095026270486414,0.09616013
33,0.0006528161160638453,0.028937083,0.00358920065627899,0.07283627
34,0.0007139580457613407,0.030742986,0.007886737294029444,0.10993564
35,0.0008267790567515476,0.034349013,0.004271743346180301,0.07281752
36,0.0010256885691299377,0.03781581,0.0032222308764175978,0.06844573
37,0.0011875132649145277,0.039357275,0.0026709007543104235,0.0543887
38,0.0006860718182692568,0.029804615,0.002759560869890265,0.058233924
39,0.0009198072095173035,0.034336537,0.0026771259363158606,0.05722987
40,0.000934682979946314,0.02983872,0.002964065737614874,0.06096595
41,0.0006538384184162115,0.027432755,0.004558810047456063,0.07622825
42,0.0007510809446370438,0.029360468,0.003703771262735245,0.06657502
43,0.0008282263548501171,0.031448174,0.0029800232805428095,0.06114237
44,0.0005982470507553765,0.028320102,0.004656015255022794,0.08216263
45,0.0006807590844426373,0.028084198,0.005536517630389426,0.08868017
46,0.0007111949752310038,0.0315969,0.005291286610372481,0.08193381
47,0.0007690553044513389,0.031078942,0.005100212190882303,0.08523915
48,0.0005759762625797628,0.027052872,0.003691931371577084,0.07577104
49,0.0005639752908684707,0.02836389,0.0047615246221539564,0.08191104
50,0.0006337656945213573,0.02899415,0.005609747884591343,0.088029414
51,0.000925470720657733,0.035344817,0.0028245669986972644,0.06041555
52,0.0024889905614733886,0.061457425,0.00877972278976813,0.12223132
53,0.0017528526669754203,0.05014849,0.0032634369490551762,0.068266794
54,0.0016492038306858054,0.04754356,0.0025059445688384585,0.059569426
55,0.00098821853980018,0.03612931,0.0023261650931090117,0.052912194
56,0.0005635726057629226,0.02674932,0.003481384410406463,0.06731294
57,0.0009442345621316824,0.036595125,0.0021495977707672864,0.055567402
58,0.0005433342334446719,0.026272181,0.0028939203548361547,0.05971514
59,0.0006324623857247335,0.028600916,0.0021407545518741244,0.05160293
