epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.09934056410737171,0.3109753,0.030772543977946043,0.23440251
1,0.0030646009088487144,0.060175855,0.0036735766425408656,0.066112086
2,0.00530458022684102,0.08011548,0.003623846964956101,0.05945177
3,0.003413546615560977,0.065242626,0.005203507142141461,0.08751743
4,0.0033769249977440804,0.06389125,0.010694225609768182,0.13305826
5,0.0030487177515062607,0.063540295,0.00824896089034155,0.11689209
6,0.002314025403393316,0.05566257,0.003974840255978052,0.07725914
7,0.003334454503013095,0.06668898,0.003154622645524796,0.06689307
8,0.002421930788520566,0.05558881,0.0015439237713508192,0.04628381
9,0.0018129865690271424,0.047379885,0.004203647222311702,0.07392755
10,0.0020498446610872634,0.043989412,0.009314404713222757,0.123741575
11,0.0021109689326241255,0.055742305,0.0033356326403009007,0.063763276
12,0.0013022053704077052,0.03885132,0.00969462882494554,0.1278287
13,0.001324580981016719,0.04241262,0.002175437809455616,0.05372412
14,0.0009447535209320075,0.034619343,0.0074634023767430335,0.10751971
15,0.0016846277042211167,0.04868231,0.005469424053444527,0.08445508
16,0.0012231998599712395,0.036456794,0.002264536844450049,0.054229032
17,0.0011207640684862033,0.038210697,0.0018155707093683304,0.04878149
18,0.0018414244457423646,0.049092554,0.008216281814384274,0.11545907
19,0.0012310388466336437,0.040696952,0.002654149731824873,0.059938718
20,0.0010046992457479493,0.034696966,0.002480806284438586,0.06126078
21,0.001586865863239783,0.0410684,0.004250409852829762,0.08160803
22,0.0018706763805098222,0.049818743,0.002016186693253985,0.048902363
23,0.0013292877646402784,0.041975643,0.002083974535253219,0.04897302
24,0.0006918395361561339,0.030020054,0.002048210395514616,0.04816233
25,0.0010122288100613813,0.03658282,0.002321598552953219,0.05599764
26,0.001930571862591451,0.049245123,0.006804818694945425,0.10376337
27,0.0031193645896992702,0.06614105,0.0024102674140067393,0.052827086
28,0.0015137724992254173,0.04359653,0.0024429403638350777,0.05799766
29,0.0015281596707234927,0.045919582,0.0034927753076772206,0.06933202
30,0.0011113345291746287,0.037812646,0.003110005683993222,0.06442835
31,0.00311060783400642,0.06591195,0.0033530935525050154,0.072670445
32,0.0018591703667291714,0.052072998,0.0030665973035866045,0.06841732
33,0.0010918612580259352,0.0385411,0.00217656935501509,0.051195476
34,0.0014868647590714425,0.043951195,0.002078334233374335,0.050670598
35,0.0025426105967198964,0.056014277,0.003999760217993753,0.0814064
36,0.001578417454712668,0.046463598,0.0023567057569380268,0.05083727
37,0.0012866397150098825,0.04154471,0.004370083286630688,0.07681009
38,0.0017835935088228057,0.048195116,0.0037674592476832913,0.06876928
39,0.0017764462379679625,0.05031848,0.0028814438883273397,0.060094837
40,0.0015670361539485062,0.045834046,0.002262402165797539,0.053485338
41,0.001287005419137987,0.041240588,0.005523038504179567,0.09317196
42,0.001664276291100631,0.0478849,0.002140155637789576,0.047416557
43,0.0012871532101010363,0.038149748,0.004035910362290451,0.07071192
44,0.0013377745335674263,0.041946296,0.0034681620709307026,0.06871363
45,0.001010586445692538,0.03627493,0.003028004965017317,0.064545855
46,0.00043245757888812745,0.023586107,0.002049814195743238,0.04937474
47,0.0005098807291152993,0.025901092,0.0018751521884610156,0.04655325
48,0.0007887845684723181,0.033026293,0.002290607104441733,0.052655008
49,0.0007199733272767951,0.030396529,0.001990716817090288,0.05103277
50,0.0006734789579588644,0.029079577,0.0024478022423863877,0.056190133
51,0.0006846429235284792,0.030510394,0.002814035731717013,0.066970974
52,0.000596330133783554,0.027273787,0.0025422665075893747,0.056935947
53,0.000678156014841721,0.030152997,0.002359997688472504,0.057373606
54,0.0011476485479386825,0.04195896,0.0021311923337634653,0.05546437
55,0.0004273811799280606,0.023071608,0.0020357175962999463,0.04917774
56,0.0003960525394658736,0.02233431,0.0021964573406876298,0.052758887
57,0.0003230854176495888,0.02042075,0.002015746769757243,0.049507286
58,0.000341279057893724,0.020727187,0.0021382727099990007,0.052092385
59,0.0008942647328855374,0.031921856,0.0030403863074752735,0.06836112
