epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.8471177641083213,0.23251759,0.726835086941719,0.19769393
1,0.5676099184681388,0.20116553,0.46502209454774857,0.13826567
2,0.35450588254367604,0.13552828,0.38487112522125244,0.12672919
3,0.3224453137201421,0.12575938,0.38472049683332443,0.11999112
4,0.349278507863774,0.14587943,0.41596928983926773,0.12685883
5,0.28510047407711253,0.13946404,0.30600375682115555,0.12074633
6,0.25863131530144634,0.12739441,0.37991829216480255,0.12489519
7,0.2871222145417157,0.13595475,0.4673924222588539,0.14711887
8,0.26714715361595154,0.1310943,0.4103029668331146,0.12570967
9,0.22867035865783691,0.1218876,0.2606748789548874,0.10717495
10,0.24656742109971888,0.12034319,0.2698007747530937,0.09494859
11,0.24220745002522187,0.11601726,0.2933177277445793,0.101987585
12,0.3014710142331965,0.1438287,0.3717265948653221,0.1285865
13,0.29519453294136944,0.13051224,0.22285118699073792,0.089615956
14,0.23678891273105845,0.13577694,0.3048635199666023,0.12501393
15,0.26755867460194754,0.13144736,0.4247419610619545,0.14471872
16,0.22587138764998493,0.11472424,0.2942090854048729,0.1072594
17,0.2061060929999632,0.1176052,0.2367766574025154,0.10185446
18,0.22951777016415315,0.10851455,0.20545876026153564,0.09300317
19,0.16218334436416626,0.09679144,0.19958578795194626,0.08303547
20,0.13012700747041142,0.09603713,0.1596422865986824,0.078520834
21,0.1322040978599997,0.08963154,0.1854797527194023,0.099504754
22,0.11035065440570607,0.0793944,0.15315858274698257,0.07410443
23,0.1069017438327565,0.07311469,0.13963723182678223,0.07211137
24,0.11321946277337916,0.08133593,0.16765761375427246,0.09402481
25,0.10479011430459864,0.08003895,0.16668058931827545,0.07581108
26,0.12064443090382744,0.07426312,0.10866555571556091,0.06703006
27,0.09947674589998581,0.08170316,0.1978781521320343,0.08844293
28,0.13194220907547893,0.069929995,0.345824733376503,0.1122768
29,0.16260457038879395,0.07816485,0.16524847596883774,0.079200774
30,0.13601325014058283,0.08332483,0.16081079095602036,0.07193719
31,0.1031104746986838,0.071385436,0.13155540823936462,0.06854365
32,0.11729631704442642,0.07242874,0.16726892441511154,0.07670951
33,0.0868206427377813,0.067842156,0.13228219747543335,0.07035787
34,0.08497059169937582,0.0715505,0.14014502614736557,0.064079
35,0.0872610842480379,0.06550316,0.133441761136055,0.07321169
36,0.08078755175366122,0.06473175,0.16243353486061096,0.08734359
