epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.8368837114642648,0.25623336,0.7838613614439964,0.22833353
1,0.4671526814208311,0.16013916,0.48534829914569855,0.119147405
2,0.34316086769104004,0.12374407,0.31972312182188034,0.13114984
3,0.30895207033437844,0.1279825,0.3116108328104019,0.09162001
4,0.2677570616497713,0.11209107,0.2606349214911461,0.076683894
5,0.2574860330890207,0.12644337,0.2377181053161621,0.094820574
6,0.23210947303210988,0.11357098,0.27440525591373444,0.091347486
7,0.2416775314246907,0.12282164,0.25327999889850616,0.098978385
8,0.21662705260164597,0.1118443,0.22173386812210083,0.0764771
9,0.19183191306450786,0.09689531,0.2111997827887535,0.0943629
10,0.2026636302471161,0.11870414,0.21229764074087143,0.09533351
11,0.21755090881796443,0.120960884,0.1769942343235016,0.09301263
12,0.17050311670583837,0.106948555,0.20449677109718323,0.09161245
13,0.1522992796757642,0.09505114,0.21326006948947906,0.11491604
14,0.16520276139764226,0.099848785,0.17960307747125626,0.087131165
15,0.15077447715927572,0.098880365,0.2027023285627365,0.08800799
16,0.1554565149195054,0.10085359,0.1625950187444687,0.08925194
17,0.16344339356702917,0.08142268,0.1786576434969902,0.07531648
18,0.15446055636686437,0.09282121,0.17658574879169464,0.08255384
19,0.188412268372143,0.084851235,0.2619110494852066,0.08573047
20,0.1962164342403412,0.095077574,0.21184775233268738,0.08632741
21,0.17001384496688843,0.09279578,0.1957397535443306,0.08164327
22,0.14113511583384344,0.0858972,0.16950400173664093,0.09372565
23,0.1543330620316898,0.09811378,0.1948368027806282,0.08265964
24,0.13248737945276148,0.086900175,0.1607162207365036,0.062764436
25,0.11760669596054975,0.083489776,0.20475880801677704,0.09468775
26,0.154771089553833,0.08362519,0.21309444308280945,0.0906603
27,0.12395157533533432,0.08058354,0.1155768632888794,0.0643518
28,0.13342753052711487,0.079763345,0.2016635313630104,0.09326339
29,0.1446156449177686,0.08815245,0.1420913264155388,0.072792344
30,0.12921134338659399,0.080395326,0.13018300384283066,0.07380608
31,0.14922414457096772,0.09638975,0.20334981381893158,0.083128005
32,0.13776766377336838,0.07925687,0.1844225823879242,0.082851306
33,0.17213796342120452,0.098042816,0.18422210961580276,0.08885278
34,0.13523120038649616,0.08266254,0.13043519854545593,0.06260955
35,0.13675167280084946,0.083692566,0.17463797330856323,0.073164284
36,0.11248828207745272,0.084497906,0.1285996288061142,0.058716577
37,0.11443691919831668,0.08068758,0.16279435902833939,0.07214078
38,0.11871988983715281,0.07836462,0.12319442629814148,0.054183286
39,0.11593989940250621,0.07185614,0.16622499376535416,0.059494644
40,0.15934415950494654,0.07863293,0.23757050931453705,0.0672579
41,0.13573415314449983,0.075211294,0.13346780836582184,0.07687356
42,0.1038243104429806,0.07269269,0.11345992237329483,0.050545473
43,0.09957462899825152,0.07124846,0.1134990006685257,0.054050915
44,0.12177159505731919,0.07326965,0.16952215880155563,0.09345028
45,0.0977228441659142,0.06954431,0.15198887884616852,0.0639395
46,0.11576096801196828,0.06474568,0.12333530187606812,0.057505824
47,0.10871640548986547,0.062655926,0.13634290546178818,0.060241375
48,0.10060417652130127,0.0662663,0.10456155240535736,0.05522306
49,0.10960995274431565,0.07291543,0.1175474226474762,0.054913055
50,0.10283542205305661,0.07323714,0.12246910482645035,0.05949414
51,0.0896942650570589,0.06492025,0.17982520163059235,0.06360166
52,0.09039927405469558,0.06226715,0.13810623437166214,0.05805124
53,0.08838959827142603,0.06517807,0.08567407727241516,0.046104133
54,0.08415386957280777,0.062945426,0.10800193250179291,0.06053304
55,0.0859446437919841,0.060365923,0.13952267169952393,0.06016718
56,0.09291404836318072,0.067252755,0.11447349935770035,0.05559334
57,0.09141334365395938,0.06046702,0.13280770927667618,0.06465987
58,0.09060116024578319,0.06232868,0.10369357466697693,0.048843138
59,0.09172738124342526,0.059863217,0.1281021386384964,0.060380485
60,0.08419348913080552,0.057851695,0.12884854525327682,0.04983919
61,0.0764209154774161,0.054877795,0.13416565209627151,0.051202595
62,0.08526928284588982,0.0636507,0.11883353441953659,0.050744668
63,0.09522578120231628,0.06895977,0.11025336384773254,0.06622998
64,0.0757607852711397,0.05622056,0.13862241059541702,0.048827223
65,0.07064729227739222,0.04879398,0.11814385652542114,0.057538364
66,0.06765216764281778,0.05971598,0.10318764299154282,0.057960574
67,0.0748712280217339,0.056001604,0.13484787940979004,0.057054408
68,0.10392882894067203,0.06394006,0.12681137025356293,0.0514697
69,0.10759360299390905,0.06311959,0.15457628667354584,0.07272459
70,0.08452090796302347,0.05920481,0.13837748020887375,0.065031566
71,0.07629963404992048,0.052053653,0.12926412373781204,0.055639938
72,0.06710739872034858,0.04913413,0.10755400359630585,0.046102066
73,0.0703676255310283,0.05086686,0.14386865496635437,0.057217363
74,0.06778736500179067,0.0508265,0.09247466921806335,0.04580734
75,0.07174418603672701,0.053694505,0.12286926805973053,0.056889676
76,0.07460593476014979,0.05062597,0.0856134444475174,0.04298323
77,0.06376415315796347,0.05022999,0.07230867445468903,0.044370797
78,0.057839945835225726,0.050406817,0.12935742735862732,0.05004902
79,0.07740684817819034,0.051025853,0.09334760904312134,0.047722153
80,0.06587067246437073,0.057160333,0.08925853669643402,0.047656566
81,0.06691053860327777,0.050109163,0.07920291274785995,0.046835955
82,0.07127907346276675,0.05428139,0.14365284144878387,0.050910603
83,0.07177585889311398,0.05068502,0.14089904725551605,0.04573229
84,0.05706421242040746,0.04616909,0.11548895388841629,0.049274027
85,0.05559899351176094,0.048091836,0.12387186288833618,0.04328954
86,0.06354647874832153,0.04735865,0.11195103079080582,0.05226812
87,0.06545090149430667,0.051817685,0.13401411473751068,0.04588976
88,0.07196440942147199,0.050770003,0.14142560958862305,0.053971495
89,0.06269605896052192,0.046273928,0.06909370422363281,0.050058004
90,0.061877315535264855,0.041982066,0.08384028822183609,0.05348318
91,0.09219192056094899,0.056115955,0.1163325086236,0.043901928
92,0.08175183744991527,0.055274185,0.09532885998487473,0.04256399
93,0.060365936335395366,0.0474811,0.08599886298179626,0.041320063
94,0.05728341551388011,0.042380195,0.11254269629716873,0.04810682
95,0.06378409266471863,0.043661207,0.1389276385307312,0.062037837
96,0.07665979336289798,0.058630984,0.09640228003263474,0.046313778
97,0.06496294982293073,0.046163984,0.11388713121414185,0.046341453
98,0.05654550124617184,0.040507913,0.07823988795280457,0.04369989
99,0.0588625687010148,0.043405216,0.13532960414886475,0.048562694
100,0.06637956640299629,0.04371938,0.0644923746585846,0.04377938
101,0.06555594766841215,0.043551806,0.11419860273599625,0.05975364
102,0.09714692129808314,0.055108286,0.07637164741754532,0.033593126
103,0.08163583979887121,0.05337404,0.0655294880270958,0.047084928
104,0.05626805915552027,0.049921498,0.10833615064620972,0.04680687
105,0.052614729194080126,0.044076335,0.09085080772638321,0.033729404
106,0.057609736919403076,0.04203902,0.08564531058073044,0.04229246
